,0
1741_10_1,0.3265212542683736
1763_10_1,0.3150646816979975
1775_10_1,0.3360018625410014
1787_10_1,0.3492631821291727
1815_10_1,0.3982219374811785
1834_10_1,0.37183955811595065
1846_10_1,0.36498509296153747
1862_10_1,0.22665525214889282
1875_10_1,0.21209611950648316
1891_10_1,0.2925197148830095
1915_10_1,0.31811524006089115
1935_10_1,0.48630032566277537
1954_10_1,0.27458265161948275
1968_10_1,0.3506753185540097
1989_10_1,0.3287590913354264
2003_10_1,0.4907849675559573
2022_10_1,0.7048936824084896
2042_10_1,0.3060744098293985
2063_10_1,0.2819033838373357
2077_10_1,0.49729164937831744
2099_10_1,0.38439199011912906
2128_10_1,0.3602995924035354
2141_10_1,0.2163201492164371
2155_10_1,0.41381886824010833
2180_10_1,0.475690770171487
2196_10_1,0.6008200095462498
2219_10_1,0.42828906561911706
2241_10_1,0.407652593851412
2253_10_1,0.29246037994235874
2277_10_1,0.34260568830926746
2295_10_1,0.30750463488807783
2309_10_1,0.38771109186121827
2331_10_1,0.36675909081907265
2349_10_1,0.38123898622705804
2376_10_1,0.34712499376664196
2388_10_1,0.25343957552417057
2406_10_1,0.3522459855315488
2427_10_1,0.3702460730295904
2444_10_1,0.2662716645474834
2460_10_1,0.2458718663190563
2475_10_1,0.3468590166955596
2491_10_1,0.2672415237447094
2507_10_1,0.5528913509983385
2524_10_1,0.3481574170220001
2540_10_1,0.36306925110434507
2553_10_1,0.29678576182550387
2568_10_1,0.2916076798529135
2580_10_1,0.4257577905354461
2604_10_1,0.5618487506722811
2622_10_1,0.658612513008081
2643_10_1,0.5570258061721886
2659_10_1,0.44504808397650353
2672_10_1,0.3522011403387586
2689_10_1,0.47363937023013486
2701_10_1,0.4380977054614656
2716_10_1,0.3366948244412111
2732_10_1,0.3855786708848879
2751_10_1,0.4198542660274436
2767_10_1,0.3177592027595973
2787_10_1,0.22075790669262224
2800_10_1,0.3226928445508686
2821_10_1,0.539838545736809
2838_10_1,0.3092033155328012
2854_10_1,0.3491878810058153
2877_10_1,0.3707297521483053
2890_10_1,0.5745956343175772
2902_10_1,0.41421868807401574
2916_10_1,0.5826653829340729
2932_10_1,0.24304034041104425
2952_10_1,0.32925100998056844
2967_10_1,0.33691925948693663
2987_10_1,0.3590349972083104
3001_10_1,0.3263709908713657
3018_10_1,0.26687260648761835
3031_10_1,0.21525183387734814
3047_10_1,0.3724000844061843
3062_10_1,0.31433536952661456
3081_10_1,0.33395563679211326
3094_10_1,0.40537085304132886
3120_10_1,0.4929321987946254
3139_10_1,0.2863635196548965
3159_10_1,0.34410058851274594
3179_10_1,0.48690146014360525
3192_10_1,0.5143666961330355
3206_10_1,0.5636182854523587
3226_10_1,0.22339142995118122
3242_10_1,0.3234974146724132
3258_10_1,0.16284328888888644
3276_10_1,0.2421978596746011
3291_10_1,0.18832262659864313
3308_10_1,0.3363720344002347
3335_10_1,0.6166152995520052
3358_10_1,0.4369314164269671
3373_10_1,0.28363739902073615
3385_10_1,0.4895222087185129
3405_10_1,0.35406695676836913
3420_10_1,0.23573650288719827
3433_10_1,0.334934260734049
3449_10_1,0.45880219786065496
3461_10_1,0.5083423749938336
3482_10_1,0.24388336407883676
3506_10_1,0.35557820464771056
3518_10_1,0.1548934110415757
3533_10_1,0.30990254362805825
3552_10_1,0.3353964849059754
3568_10_1,0.24706609479461009
3582_10_1,0.31315873378666126
3598_10_1,0.33460353476231613
3614_10_1,0.2001905870955987
3629_10_1,0.30716115386362125
3648_10_1,0.32686160767784656
3661_10_1,0.27371762243190395
3673_10_1,0.30222273463888516
3687_10_1,0.45783305799765833
3703_10_1,0.3634039482633009
3718_10_1,0.3031130906676599
3739_10_1,0.32884856736597773
3758_10_1,0.4045132786843179
3770_10_1,0.586329954768839
3783_10_1,0.4269811656695527
3805_10_1,0.39809918336040734
3822_10_1,0.276984359331627
3834_10_1,0.34162342402220947
3850_10_1,0.3527421317857462
3864_10_1,0.3977010666878961
3882_10_1,0.38842164108149807
3899_10_1,0.4149224608409513
3916_10_1,0.2625506044840253
3934_10_1,0.347452367880679
3946_10_1,0.20426709042384372
3966_10_1,0.3044414742672317
3982_10_1,0.6283533750334791
3995_10_1,0.4464245684731046
4012_10_1,0.313815405135238
4024_10_1,0.4272967574911445
4036_10_1,0.43535208461573244
4052_10_1,0.37634036806716786
4067_10_1,0.2454626739789543
4083_10_1,0.49536812415811937
4109_10_1,0.455180213212616
4123_10_1,0.4117591571674571
4135_10_1,0.4611595897307406
4149_10_1,0.3194938774560125
4163_10_1,0.29623567680620005
4180_10_1,0.7552623756783265
4192_10_1,0.44913848644706156
4207_10_1,0.30758084425348337
4223_10_1,0.27677300346623
4235_10_1,0.31382901342609265
4251_10_1,0.37130425711671977
4272_10_1,0.45149638335785797
4293_10_1,0.49123584955375904
4317_10_1,0.5963990153352505
4335_10_1,0.45759881183069545
4358_10_1,0.7123920020227875
4370_10_1,0.5057435910719468
4383_10_1,0.33911998997105397
4401_10_1,0.31736767250373144
4427_10_1,0.3568184274655251
4439_10_1,0.3202688412404404
4454_10_1,0.34193468782288894
4469_10_1,0.2590255144614249
4486_10_1,0.39547486014717737
4507_10_1,0.38282448166659694
4528_10_1,0.4529556687643842
4542_10_1,0.49883294216480595
4563_10_1,0.4329341031805849
4578_10_1,0.49658010759524823
4604_10_1,0.514272502777431
4626_10_1,0.5510831281297927
4643_10_1,0.4366312446495235
4658_10_1,0.27506339234696237
4682_10_1,0.38029680490898327
4694_10_1,0.2965152545384234
4710_10_1,0.4113200136120285
4729_10_1,0.23724281800686903
4742_10_1,0.3396432539427727
4759_10_1,0.359709847191285
4785_10_1,0.290232003632999
4803_10_1,0.2764866299767775
4824_10_1,0.28881685197500506
4839_10_1,0.34352551491560496
4856_10_1,0.49515118737189495
4873_10_1,0.2564146827929601
4893_10_1,0.37562153461734615
4909_10_1,0.49655171977544277
4930_10_1,0.2621579346606381
4946_10_1,0.4689417942860725
4961_10_1,0.2777609290221395
4980_10_1,0.41866804010111536
4992_10_1,0.37610242215188583
5009_10_1,0.611785632994609
5027_10_1,0.40724068198900343
5050_10_1,0.46980822784270904
5075_10_1,0.44548299817624687
5090_10_1,0.4190060086772369
5105_10_1,0.221449387400171
5119_10_1,0.18436450695651174
5131_10_1,0.413641020734034
5143_10_1,0.3087651614137765
5160_10_1,0.21901400725702302
5177_10_1,0.4393288685300776
5190_10_1,0.45826536764876086
5208_10_1,0.2260066708847532
5229_10_1,0.4801100755397962
5241_10_1,0.4995253455276841
5257_10_1,0.2771783463266334
5273_10_1,0.24848625305627658
5290_10_1,0.3031266889209995
5315_10_1,0.3523698633206463
5333_10_1,0.5118494208269431
5350_10_1,0.2794052238363742
5363_10_1,0.28574881439306227
5376_10_1,0.23309270483916625
5389_10_1,0.44635725748581556
5405_10_1,0.49720918663772
5419_10_1,0.3489247453089255
5435_10_1,0.4198771854934845
5459_10_1,0.2672705671276518
5473_10_1,0.171168261701425
5485_10_1,0.2035181544790079
5499_10_1,0.33789491204498684
5514_10_1,0.3204623719120746
5537_10_1,0.3579646738109422
5554_10_1,0.46043709965269936
5574_10_1,0.4640166915818395
5588_10_1,0.27590485084251193
5600_10_1,0.2734625393168002
5614_10_1,0.3085533221701758
5639_10_1,0.44399368345244583
5654_10_1,0.3620132252482102
5675_10_1,0.33891712934550805
5690_10_1,0.5087484115780817
5706_10_1,0.37232438945570423
5731_10_1,0.49351360470903344
5750_10_1,0.49544213643406926
5776_10_1,0.4201067964041075
5799_10_1,0.3872489202062836
5820_10_1,0.46190558401401394
5834_10_1,0.42091044559300206
5859_10_1,0.3114308995210655
5879_10_1,0.3133443047680954
5897_10_1,0.307486589740981
5909_10_1,0.39373310688771723
5921_10_1,0.42405928608570564
5938_10_1,0.3869357921394812
5955_10_1,0.4215686171475786
5972_10_1,0.34214499287929906
5995_10_1,0.317047245679536
6023_10_1,0.3930292253644742
6038_10_1,0.38188415187014657
6059_10_1,0.187550483587564
6077_10_1,0.41884070923478933
6105_10_1,0.39280711936899165
6121_10_1,0.5041329030780047
6133_10_1,0.3869272005033875
6145_10_1,0.46260541397376215
6157_10_1,0.3252191247591583
6180_10_1,0.30118666440946346
6204_10_1,0.3554956934430038
6217_10_1,0.3429347594344807
6242_10_1,0.308233951991166
6255_10_1,0.39840805448295497
6272_10_1,0.39475028878977214
6288_10_1,0.355169696724661
6310_10_1,0.4410777705574166
6332_10_1,0.38380383425309983
6354_10_1,0.585335795830801
6381_10_1,0.3370636305257641
6401_10_1,0.5144167273364866
6415_10_1,0.29451678266877857
6432_10_1,0.40784842605153293
6448_10_1,0.412000936953209
6467_10_1,0.37425199026267686
6479_10_1,0.32825533953262315
6493_10_1,0.4166949040674719
6517_10_1,0.379319202831578
6541_10_1,0.6127932412018402
6560_10_1,0.4026429729892229
6572_10_1,0.5379631508285608
6584_10_1,0.5071617476591364
6601_10_1,0.3691555907209954
6616_10_1,0.5272744011355616
6639_10_1,0.4339229758575991
6653_10_1,0.29917964739005787
6665_10_1,0.3568627851228827
6688_10_1,0.3361837564858363
6702_10_1,0.4721588466426501
6718_10_1,0.2779582874188939
6739_10_1,0.3808209627569878
6762_10_1,0.3688922711904418
6781_10_1,0.28098339253867183
6798_10_1,0.38364162802324747
6810_10_1,0.4412441663321546
6827_10_1,0.4283399896059559
6845_10_1,0.2925976720965258
6865_10_1,0.29980138455865574
6879_10_1,0.48953255341628965
6903_10_1,0.4147763035282634
6918_10_1,0.30185696817920893
6938_10_1,0.2968607108287999
6958_10_1,0.32009669251244266
6976_10_1,0.41992522022801604
6993_10_1,0.2498527147851365
7012_10_1,0.32963499100948623
7028_10_1,0.3970520277647398
7044_10_1,0.3089710463453993
7062_10_1,0.682068614214478
7074_10_1,0.46035463509003405
7101_10_1,0.5120651621007378
7118_10_1,0.2749233384269966
7137_10_1,0.35091001225646723
7149_10_1,0.37194601280698014
7161_10_1,0.22483553499385445
7176_10_1,0.44916000803940037
7192_10_1,0.21683034444003435
7207_10_1,0.44020371510286477
7230_10_1,0.3974267755638953
7242_10_1,0.37886294312686336
7267_10_1,0.3910588859205641
7284_10_1,0.36475937810247033
7297_10_1,0.38471574049035756
7324_10_1,0.4049723244020857
7340_10_1,0.43408003980389265
7365_10_1,0.40896207306625454
7385_10_1,0.45557614453234596
7410_10_1,0.4105331910238448
7426_10_1,0.23491267277496938
7441_10_1,0.2399447704592001
7459_10_1,0.41665927673377784
7473_10_1,0.3176777369588975
7497_10_1,0.3756875132190215
7514_10_1,0.3685733585698787
7532_10_1,0.37868449551150307
7555_10_1,0.5223549190901676
7568_10_1,0.3476799424251974
7587_10_1,0.3335087919996227
7602_10_1,0.36324005163150785
7624_10_1,0.33145152450323273
7642_10_1,0.3583511301307046
7660_10_1,0.354480036240474
2_10_2,0.26309378750590473
14_10_2,0.2957340993179158
26_10_2,0.33766975642783575
51_10_2,0.4354985994009187
64_10_2,0.2358133995731174
80_10_2,0.47382180489885983
94_10_2,0.4072839007525402
106_10_2,0.36145684925139543
122_10_2,0.5223408845169556
139_10_2,0.41894831969291557
160_10_2,0.3927740028189417
177_10_2,0.6060025808369518
195_10_2,1.0830518922186574
212_10_2,2.2665850771777913
249_10_2,0.7121846418287886
264_10_2,0.8399204520654667
284_10_2,0.5804307390054091
301_10_2,0.5504211669038724
316_10_2,0.3539678228429741
332_10_2,0.3607577744469129
354_10_2,0.5211145452529556
367_10_2,0.3123839742301646
380_10_2,0.3163655475089145
395_10_2,0.522940027242277
410_10_2,0.5290174965694467
426_10_2,0.35004144663017656
442_10_2,0.5833563901642
459_10_2,0.6494057267220472
474_10_2,0.42395037803619995
486_10_2,0.298970493252091
501_10_2,0.6491025958153985
528_10_2,0.5943276702161434
548_10_2,0.4392719428391204
560_10_2,0.32244920151106377
579_10_2,0.23551382366820947
594_10_2,0.5097506203515262
609_10_2,0.4126385504116347
633_10_2,0.40293534695154254
645_10_2,0.357201463046676
670_10_2,0.3781670985289573
686_10_2,0.3471400047272421
701_10_2,0.2105756358806211
715_10_2,0.3443041146876005
727_10_2,0.3231922550084514
740_10_2,0.27064856818233146
755_10_2,0.2393777274583148
770_10_2,0.38540857851474236
785_10_2,0.44876481952061475
801_10_2,0.23735599579329578
822_10_2,0.3610788251730863
836_10_2,0.35680462439769667
861_10_2,0.2925686374712917
873_10_2,0.36717281713648914
888_10_2,0.4731837672900551
904_10_2,0.36963214269888967
923_10_2,0.3224780727452156
947_10_2,0.36405978677725226
969_10_2,0.34962607497185455
989_10_2,0.451527966213789
1005_10_2,0.3220166979001163
1017_10_2,0.4727415531605217
1034_10_2,0.44526180109459673
1062_10_2,0.494641649826555
1074_10_2,0.31652675736438957
1088_10_2,0.38867544646698976
1100_10_2,0.37880141787438015
1112_10_2,0.5806558831458749
1124_10_2,0.29222519402672553
1142_10_2,0.5175383981991908
1155_10_2,0.24124908031608847
1167_10_2,0.5518750446488846
1184_10_2,0.6968407928053862
1196_10_2,0.33149140576941666
1208_10_2,0.6147056819234584
1226_10_2,0.46111986941577726
1239_10_2,0.38232893372272947
1264_10_2,0.2442846170428753
1279_10_2,0.35642373677130923
1292_10_2,0.31650320765789947
1305_10_2,0.43521350698272276
1317_10_2,0.5319134144707556
1333_10_2,0.5585090061319579
1345_10_2,0.6207865222422356
1364_10_2,0.5553644532818591
1376_10_2,0.3768910250960865
1397_10_2,0.28082431157986326
1416_10_2,0.3777531547599295
1429_10_2,0.2607477298341657
1446_10_2,0.587510148154644
1463_10_2,0.41234840115827737
1486_10_2,0.22638370877897396
1504_10_2,0.40679313293251906
1520_10_2,0.28119878040613966
1539_10_2,0.4223332599894229
1559_10_2,0.2398194283190524
1576_10_2,0.5761848722053634
1609_10_2,0.4685499052558415
1621_10_2,0.299928225778328
1634_10_2,0.4001029642692251
1648_10_2,0.42308415226295615
1661_10_2,0.18687613671515715
1673_10_2,0.4983772277260628
1688_10_2,0.3160509110535894
1707_10_2,0.5444090141327934
1719_10_2,0.46171456966531715
1737_10_2,0.3216317435633235
1755_10_2,0.49418536274958114
1767_10_2,0.4641604965414782
1779_10_2,0.5116017662025547
1804_10_2,0.36004468715441684
1819_10_2,0.36469822551257824
1835_10_2,0.3543881757898793
1858_10_2,0.4165805984957282
1885_10_2,0.608324043422345
1906_10_2,0.5873033032054527
1918_10_2,0.4996523427101503
1933_10_2,0.32276332083371057
1947_10_2,0.3722432362147831
1961_10_2,0.4582711997672555
1979_10_2,0.44022473677136603
1992_10_2,0.36620564437882674
2017_10_2,0.4705960662959944
2033_10_2,0.4980733113285548
2045_10_2,0.44435496701865507
2063_10_2,0.5862516324233349
2085_10_2,0.6769914010360436
2097_10_2,0.6084638252752176
2114_10_2,0.8359280261842114
2142_10_2,0.3693731246243551
2165_10_2,0.4148728618747547
2181_10_2,0.2761547677925373
2196_10_2,0.3993329995251957
2217_10_2,0.40435745343422613
2233_10_2,0.5067548426155977
2247_10_2,0.5290718485885877
2259_10_2,0.35429556136694124
2279_10_2,0.43360087996666535
2294_10_2,0.41597272563070653
2312_10_2,0.39767444666234736
2324_10_2,0.4696780127632529
2336_10_2,0.6630144365834788
2349_10_2,0.596579356191902
2363_10_2,0.4600921469757343
2382_10_2,0.5961269907847089
2407_10_2,0.4896906399054202
2424_10_2,0.7615689114769967
2439_10_2,0.5249642306356067
2454_10_2,0.3316175779330037
2466_10_2,0.39891745749427443
2481_10_2,0.3789357855189518
2497_10_2,0.5826858683557599
2511_10_2,0.4379338003248165
2525_10_2,0.3895501499475038
2537_10_2,0.43776588448572895
2550_10_2,0.5944598992451752
2563_10_2,0.42272718211252164
2577_10_2,0.38646692753683215
2594_10_2,0.29906527083393697
2608_10_2,0.4002312442155918
2625_10_2,0.5308780129755244
2644_10_2,0.4896675593226296
2669_10_2,0.3873302452432012
2684_10_2,0.37447574712960313
2708_10_2,0.43644146171988657
2723_10_2,0.4114031087030054
2739_10_2,0.2997900580031094
2751_10_2,0.3238626623319468
2772_10_2,0.6611575785003099
2787_10_2,0.30665505635562074
2802_10_2,0.29902932741901267
2815_10_2,0.4115950063860221
2840_10_2,0.3959409485924819
2852_10_2,0.26739929215600133
2865_10_2,0.2547071212744732
2881_10_2,0.4498816988694347
2899_10_2,0.3136433019040849
2918_10_2,0.44515806556595333
2934_10_2,0.4297083622813226
2948_10_2,0.38111976849800216
2975_10_2,0.38279135196177727
2998_10_2,0.3221501235022678
3011_10_2,0.34159073733955336
3028_10_2,0.43078827638419526
3042_10_2,0.31562792860446215
3064_10_2,0.42968944143403676
3083_10_2,0.31285235489204777
3106_10_2,0.2599997854801306
3119_10_2,0.3852888868316904
3145_10_2,0.2572533578890929
3160_10_2,0.31456992576583087
3179_10_2,0.30777835163247386
3199_10_2,0.375486398967569
3216_10_2,0.29181728010604846
3228_10_2,0.48716467819895265
3245_10_2,0.3512336489874628
3271_10_2,0.42486142908802843
3294_10_2,0.5264591261897821
3317_10_2,0.5963803208307912
3338_10_2,0.4999340443209195
3350_10_2,0.5137319709508885
3369_10_2,0.5167251037731154
3388_10_2,0.5681282796616831
3404_10_2,0.4323001675537075
3427_10_2,0.4233052713515562
3440_10_2,0.373121058163388
3454_10_2,0.3902994751772905
3473_10_2,0.41631524621351895
3487_10_2,0.48871392112741263
3503_10_2,0.39968084459477843
3519_10_2,0.4209188541533966
3531_10_2,0.50189445281122
3543_10_2,0.34838099696554947
3560_10_2,0.5322071103033358
3580_10_2,0.353796261004825
3593_10_2,0.3647255658490654
3613_10_2,0.4704553738573606
3628_10_2,0.45692739856594045
3644_10_2,0.6158815508131703
3658_10_2,0.5175974936391519
3670_10_2,0.5808427225409281
3690_10_2,0.6059417702037393
3703_10_2,0.36856038394494095
3715_10_2,0.40969102894933457
3732_10_2,0.40298151722913467
3746_10_2,0.41167416703637116
3758_10_2,0.2958285910822861
3770_10_2,0.25714147060341624
3786_10_2,0.7833593867389621
3808_10_2,0.4441995336553161
3826_10_2,0.5395091364260903
3843_10_2,0.38747002731288654
3863_10_2,0.3258767109269103
3882_10_2,0.479853041923017
3897_10_2,0.48203634528223344
3916_10_2,0.3644235011516832
3929_10_2,0.40450384161700437
3946_10_2,0.35597392544668083
3964_10_2,0.27789007885196365
3977_10_2,0.36299659965232195
3993_10_2,0.6090385540983823
4017_10_2,0.4916282658895012
4037_10_2,0.43811113642998056
4056_10_2,0.44356220035939764
4070_10_2,0.31113126813589126
4082_10_2,0.524973873188067
4099_10_2,0.48395431524193316
4113_10_2,0.4335254852642905
4125_10_2,0.5055969778781597
4141_10_2,0.5310332257626698
4157_10_2,0.5093576288746022
4171_10_2,0.24613760942277785
4188_10_2,0.5628038792840664
4203_10_2,0.36300867204532405
4217_10_2,0.3328412717636378
4231_10_2,0.3768411871613194
4246_10_2,0.2986781992032199
4262_10_2,0.4226715635344937
4276_10_2,0.3201205440237623
4291_10_2,0.4568277913733371
4305_10_2,0.4150910905912359
4335_10_2,0.28204978422680044
4360_10_2,0.41868638643645345
4374_10_2,0.3138401111452676
4389_10_2,0.37719294398079767
4414_10_2,0.47311234052951506
4437_10_2,0.27850046170802273
4458_10_2,0.4114667328329587
4473_10_2,0.23483037905436976
4486_10_2,0.3198477906018821
4507_10_2,0.39450908051459715
4519_10_2,0.259375259825085
4535_10_2,0.38020298637887984
4551_10_2,0.2867548973333333
4565_10_2,0.5626012270339086
4587_10_2,0.41470602643610116
4604_10_2,0.3323544200534881
4628_10_2,0.24815697573398854
4651_10_2,0.500222566801933
4668_10_2,0.40149220682260145
4694_10_2,0.34706585305377663
4706_10_2,0.1824612737216657
4720_10_2,0.3820643152923856
4732_10_2,0.3722115766443411
4749_10_2,0.23660323416662277
4769_10_2,0.3502942588826011
4785_10_2,0.40805203547513547
4798_10_2,0.5172273824957597
4811_10_2,0.48790544295464244
4824_10_2,0.5163601213245638
4836_10_2,0.49467075555777423
4855_10_2,0.4372513602233583
4868_10_2,0.4187562423079917
4884_10_2,0.2826849855949755
4908_10_2,0.44300238631941674
4920_10_2,0.28009327237517084
4937_10_2,0.46912017510538634
4953_10_2,0.3572026470686084
4972_10_2,0.4829264517451352
4993_10_2,0.32456996462526533
5020_10_2,0.5312494459543585
5039_10_2,0.4165595569879126
5061_10_2,0.46974422554959444
5074_10_2,0.35348646676118695
5092_10_2,0.4618483001957049
5107_10_2,0.45801832688244704
5121_10_2,0.28313544840680943
5135_10_2,0.28618173578243233
5157_10_2,0.3387093078708209
5174_10_2,0.36505739875682947
5191_10_2,0.40581242679741675
5204_10_2,0.44235533468327654
5223_10_2,0.4165200763027553
5238_10_2,0.3064677726094327
5261_10_2,0.390595100365382
5273_10_2,0.42944499340225495
5298_10_2,0.5711174361799918
5310_10_2,0.5594368074479731
5322_10_2,0.5584722664001729
5334_10_2,0.4887271886362113
5349_10_2,0.24118640431084074
5364_10_2,0.37849960013013945
5378_10_2,0.46899631892887017
5407_10_2,0.5925324061504914
5432_10_2,0.4088419143446739
5449_10_2,0.37271969305108127
5461_10_2,0.3500830909545699
5476_10_2,0.48153628481750216
5489_10_2,0.3087475944533563
5511_10_2,0.3597386829284509
5523_10_2,0.2796055364676938
5541_10_2,0.5193548154703276
5555_10_2,0.44674202491053955
5585_10_2,0.5858791567922079
5601_10_2,0.251408586655452
5623_10_2,0.35152694830815423
5654_10_2,0.36279578145976676
5673_10_2,0.43926077788788276
5688_10_2,0.37637221946234933
5707_10_2,0.3884074479848665
5729_10_2,0.5039595719280736
5755_10_2,0.46760732478354455
5776_10_2,0.4558754256226662
5803_10_2,0.4107093546513905
5816_10_2,0.4219758849340753
5830_10_2,0.23709938246155135
5844_10_2,0.6143081029103235
5867_10_2,0.49123006167359723
5889_10_2,0.37566011468421506
5904_10_2,0.2883204885001151
5916_10_2,0.4002823286519274
5944_10_2,0.46893273433186683
5961_10_2,0.26387776080795633
5973_10_2,0.7827433925734263
6005_10_2,0.42472407146175567
6025_10_2,0.43665708514265433
6037_10_2,0.41091934123153395
6062_10_2,0.3666225640783531
6074_10_2,0.46675124863350925
6090_10_2,0.27780569185312837
6104_10_2,0.43403231804703307
6118_10_2,0.541229148233754
6135_10_2,0.5271520135322347
6147_10_2,0.4678311299585964
6159_10_2,0.3602052967400419
6176_10_2,0.415547208503426
6202_10_2,0.43874218134846377
6214_10_2,0.6569708257203611
6241_10_2,0.5635828939575027
6264_10_2,0.5863972687289117
6277_10_2,0.4776781821303242
6290_10_2,0.37557639870529375
6304_10_2,0.20670487021080886
6319_10_2,0.3470772643531992
6342_10_2,0.27330599387056914
6359_10_2,0.30284952306169755
6382_10_2,0.5065495437341464
6401_10_2,0.4739109411908201
6415_10_2,0.47735018680638086
6431_10_2,0.2844206609560233
6445_10_2,0.42046237489942256
6468_10_2,0.508260174739108
6490_10_2,0.440034893430481
6510_10_2,0.4369348286406622
6522_10_2,0.3417561340522914
6536_10_2,0.3102353902487069
6550_10_2,0.20178359338832064
6565_10_2,0.4630720601516359
6580_10_2,0.4284073964191928
6599_10_2,0.2942953855999745
6612_10_2,0.5122094530923578
6624_10_2,0.40928863122703985
6639_10_2,0.6840280664696824
6657_10_2,0.3816078617979919
6673_10_2,0.24223938005443665
6685_10_2,0.4001550880447473
6704_10_2,0.4759890165473915
6719_10_2,0.351088363708299
6736_10_2,0.2568871011547454
6752_10_2,0.5170492781331903
6768_10_2,0.6999507994980594
6782_10_2,0.3788181291073693
6795_10_2,0.42823500487155686
6808_10_2,0.4929279596151817
6825_10_2,0.6114346423349872
6846_10_2,0.3661246732884048
6866_10_2,0.2722428441986606
6879_10_2,0.2813742887920002
6894_10_2,0.4543957988922075
6918_10_2,0.4049343957890077
6934_10_2,0.6110286536190845
6950_10_2,0.5845898453167195
6965_10_2,0.5258895282536596
6977_10_2,0.5511364230737696
6995_10_2,0.309710466877915
7013_10_2,0.3130000250405053
7033_10_2,0.4055876017342924
7054_10_2,0.35644946818583173
7071_10_2,0.5344179027476138
7094_10_2,0.5642804378039363
7114_10_2,0.4816425896541788
7129_10_2,0.4348638299468999
7141_10_2,0.4017343882355808
7153_10_2,0.22140655851418825
7169_10_2,0.474656922151555
7195_10_2,0.4929917517004148
7214_10_2,0.438522189553415
7227_10_2,0.6589356119416402
7246_10_2,0.36946589185177847
7261_10_2,0.3168283297609926
7277_10_2,0.4185643861925356
7292_10_2,0.5844246418657743
7306_10_2,0.39087512977943745
7322_10_2,0.3501383495691266
7334_10_2,0.39264763971793504
7362_10_2,0.3048046355101764
7388_10_2,0.38294207480572273
7409_10_2,0.37784328242540544
7423_10_2,0.3118972087634676
7438_10_2,0.3386338916672627
7450_10_2,0.3252201496065479
7462_10_2,0.29310261439675184
7477_10_2,0.41863205729269404
7503_10_2,0.4002301562251977
7522_10_2,0.28778634570897565
7539_10_2,0.3120492947060433
